Running Pinball Re=100 for 50000 steps (t=500s)
  PNGs    -> snapshots/ every 10 steps
  Scalars -> pinball_timeseries.h5

  t=  418.0s | CD1=0.9810 | CL2=0.10183 | CL2_std(500)=0.0088 | reward=-0.03687
  t=  420.0s | CD1=0.9812 | CL2=0.09952 | CL2_std(500)=0.0125 | reward=-0.03681
  t=  422.0s | CD1=0.9809 | CL2=0.11280 | CL2_std(500)=0.0044 | reward=-0.03682
  t=  424.0s | CD1=0.9805 | CL2=0.13154 | CL2_std(500)=0.0114 | reward=-0.03688
  t=  426.0s | CD1=0.9809 | CL2=0.11314 | CL2_std(500)=0.0085 | reward=-0.03691
  t=  428.0s | CD1=0.9814 | CL2=0.09778 | CL2_std(500)=0.0125 | reward=-0.03685
  t=  430.0s | CD1=0.9814 | CL2=0.10390 | CL2_std(500)=0.0085 | reward=-0.03682
  t=  432.0s | CD1=0.9809 | CL2=0.12447 | CL2_std(500)=0.0079 | reward=-0.03686
  t=  434.0s | CD1=0.9807 | CL2=0.12633 | CL2_std(500)=0.0115 | reward=-0.03691
  t=  436.0s | CD1=0.9814 | CL2=0.10105 | CL2_std(500)=0.0091 | reward=-0.03690
  t=  438.0s | CD1=0.9816 | CL2=0.09950 | CL2_std(500)=0.0127 | reward=-0.03684
  t=  440.0s | CD1=0.9813 | CL2=0.11307 | CL2_std(500)=0.0045 | reward=-0.03685
  t=  442.0s | CD1=0.9807 | CL2=0.13120 | CL2_std(500)=0.0115 | reward=-0.03690
  t=  444.0s | CD1=0.9812 | CL2=0.11151 | CL2_std(500)=0.0083 | reward=-0.03692
  t=  446.0s | CD1=0.9817 | CL2=0.09760 | CL2_std(500)=0.0127 | reward=-0.03687
  t=  448.0s | CD1=0.9815 | CL2=0.10493 | CL2_std(500)=0.0079 | reward=-0.03683
  t=  450.0s | CD1=0.9809 | CL2=0.12496 | CL2_std(500)=0.0082 | reward=-0.03687
  t=  452.0s | CD1=0.9808 | CL2=0.12454 | CL2_std(500)=0.0108 | reward=-0.03692
  t=  454.0s | CD1=0.9815 | CL2=0.09994 | CL2_std(500)=0.0094 | reward=-0.03690
  t=  456.0s | CD1=0.9815 | CL2=0.10049 | CL2_std(500)=0.0121 | reward=-0.03683
  t=  458.0s | CD1=0.9811 | CL2=0.11449 | CL2_std(500)=0.0046 | reward=-0.03684
  t=  460.0s | CD1=0.9806 | CL2=0.13046 | CL2_std(500)=0.0112 | reward=-0.03689
  t=  462.0s | CD1=0.9811 | CL2=0.10973 | CL2_std(500)=0.0077 | reward=-0.03691
  t=  464.0s | CD1=0.9815 | CL2=0.09791 | CL2_std(500)=0.0126 | reward=-0.03685
  t=  466.0s | CD1=0.9812 | CL2=0.10634 | CL2_std(500)=0.0070 | reward=-0.03681
  t=  468.0s | CD1=0.9806 | CL2=0.12563 | CL2_std(500)=0.0085 | reward=-0.03685
  t=  470.0s | CD1=0.9806 | CL2=0.12313 | CL2_std(500)=0.0101 | reward=-0.03690
  t=  472.0s | CD1=0.9813 | CL2=0.09960 | CL2_std(500)=0.0095 | reward=-0.03688
  t=  474.0s | CD1=0.9812 | CL2=0.10124 | CL2_std(500)=0.0115 | reward=-0.03681
  t=  476.0s | CD1=0.9807 | CL2=0.11556 | CL2_std(500)=0.0048 | reward=-0.03682
  t=  478.0s | CD1=0.9803 | CL2=0.13026 | CL2_std(500)=0.0111 | reward=-0.03687
  t=  480.0s | CD1=0.9809 | CL2=0.10919 | CL2_std(500)=0.0074 | reward=-0.03690
  t=  482.0s | CD1=0.9813 | CL2=0.09820 | CL2_std(500)=0.0125 | reward=-0.03684
  t=  484.0s | CD1=0.9809 | CL2=0.10678 | CL2_std(500)=0.0067 | reward=-0.03680
  t=  486.0s | CD1=0.9804 | CL2=0.12616 | CL2_std(500)=0.0087 | reward=-0.03684
  t=  488.0s | CD1=0.9805 | CL2=0.12300 | CL2_std(500)=0.0100 | reward=-0.03689
  t=  490.0s | CD1=0.9812 | CL2=0.09979 | CL2_std(500)=0.0096 | reward=-0.03687
  t=  492.0s | CD1=0.9811 | CL2=0.10115 | CL2_std(500)=0.0115 | reward=-0.03680
  t=  494.0s | CD1=0.9807 | CL2=0.11576 | CL2_std(500)=0.0048 | reward=-0.03681
  t=  496.0s | CD1=0.9803 | CL2=0.13065 | CL2_std(500)=0.0113 | reward=-0.03687
  t=  498.0s | CD1=0.9809 | CL2=0.10939 | CL2_std(500)=0.0075 | reward=-0.03690

Done. 50000 steps written to pinball_timeseries.h5
